"docid"	"author"	"realname"	"pseudonym"	"gender"	"nationality"	"authordate"	"inferreddate"	"firstpub"	"latestcomp"	"allcopiesofwork"	"copiesin25yrs"	"enumcron"	"imprint"	"genres"	"subjects"	"category"	"shorttitle"
"uiuo.ark+=13960=t8w95tz11"	"Walker, George"			"m"	"uk"	"1772-1847."	1803		1803	3	3	"v.2"	"London;Printed for G. Wal"		"823W15D"	"novel"	"Don Raphael"
"uc1.32106017921492"	"Elgar, Sedan"						1998		1998	1	1		"Seattle|Brob House Books|"	"Fiction"	"Fantasy fiction, American"	"novel"	"Larkinstreet's luck : tales of the American faerie : a novel in ten chapters with epilogue and three interlocutory tales"
"mdp.39015016450259"	"Brunner, John"			"m"	"uk"	"1934-1995."	1969		1969	2	2		"New York|Ace Pub. Corp.|c"	"Fiction"		"novel"	"Times without number"
"mdp.39015047616456"	"Shute, Nevil"			"m"	"uk"	"1899-1960."	1944	1944	1944	3	3		"New York|W. Morrow and Co"	"Fiction"	"Fiction|World War, 1939-1"	"novel"	"Pastoral"
"mdp.39076002869084"	"Michaelian, William"			"m"	"us"		2000		2000	1	1		"Russell, N.Y.|MuscleHead "	"Fiction"		"shortstories"	"Among the living : and other stories"
"hvd.hw28p0"	"Irving, Washington"			"m"	"us"	"1783-1859."	1880		1859	1	1	"v.7"	"New York|G. P. Putnam's s"	"NotFiction"		"novel"	"Irving's works"
"uc2.ark+=13960=t4nk3899g"	"Balzac, Honoré de"			"m"	"fr"	"1799-1850."	1898	1840	1898	1	1		"Philadelphia;George Barri"			"novel"	"Z. Marcas ; The other side of contemporaneous history"
"uc2.ark+=13960=t1rf5n23g"	"Outhwaite, Robert Leonard"			"m"	"uk"	"1869-"	1901		1901	2	2		"New York;Cassell;c1901."			"novel"	"The wisdom of Esau"
"mdp.39015063961679"	"Stevenson, Robert Louis"			"m"	"uk"	"1850-1894."	1900	1886	1894	1	1		"New York|Cosmopolitan Mag"	"Fiction"	"Description and travel"	"novel"	"Kidnapped ... Travels with a donkey in the Cevennes"
"uc1.$b243771"	"Isvaran, Manjeri S"			"m"	"in"		1947		1947	1	1		"Madras|Shakti Karyalayam|"	"Fiction"		"shortstories"	"Fancy tales"
"mdp.39015011404749"	"Farjeon, Joseph Jefferson"			"m"	"uk"	"1883-1955."	1926		1926	1	1		"New York|L. MacVeagh, The"	"Fiction"		"novel"	"No. 17; [a novel, based upon the play]"
"pst.000007302602"	"Busson, Paul"			"m"	"aus"	"1873-1924."	1927		1924	1	1		"London|W. Heinemann, ltd."	"NotFiction|Fantasy fiction"		"novel"	"The man who was born again : a romance"
"uva.x030808693"	"Brittan, Harriette G"			"f"	"uk"	"1823-1897."	1873		1873	1	1		"New York;T. Whittaker;c18"	"NotFiction"	"Zenana missions"	"nonfic"	"Shoshie, the Hindoo Zenana teacher"
"coo.31924002382871"	"Jones, Lewis"			"m"	"uk"	"1897-1939."	1939		1939	1	1		"London|Lawrence & Wishart"	"NotFiction"	"Coal miners|Wales|Coal mi"	"novel"	"We live; the story of a Welsh mining valley"
"uiuo.ark+=13960=t71v65g7n"	"Reeve, Clara"	"unknown"		"f"	"uk"	"1729-1807."	1811	1811	1807	4	4	"v.3"	"London;Printed by J. Dean"			"novel"	"Fatherless Fanny; or, The memoirs of a little mendicant and her benefactors"
"mdp.39076006766518"	"Waugh, Evelyn"			"m"	"uk"	"1903-1966."	1958	1948	1958	1	1		"London|Chapman & Hall|195"	"Fiction"		"novel"	"The loved one : an Anglo-American tragedy"
"nnc1.cu56443846"	"Moore, George Washington"			"m"	"uk"	"b. 1828."	1870		1870	1	1		"London;C.H. Clarke;1870"	"NotFiction"	"Minstrel shows"	"nonfic"	"Bones: his anecdotes and goaks"
"nyp.33433076078231"	"Whitelaw, Alexander"						1835		1835	4	4	"v. 1"	"Glasgow;Blackie & Son [et"	"NotFiction"	"Literature|Collections"	"poetry"	"The republic of letters, a selection, in poetry and prose, from the works of the most eminent writers, with many original pieces"
"mdp.39015000631708"	"Waugh, Evelyn"			"m"	"uk"	"1903-1966."	1957		1957	2	2		"London|Chapman & Hall|195"	"UnknownGenre|NotFiction"		"novel"	"The ordeal of Gilbert Pinfold; a conversation piece"
"uc2.ark+=13960=t6n011r00"	"Lee, Albert"			"m"		"1852-1935."	1918		1918	1	1		"New York;F.H. Revell;c191"			"novel"	"At his country's call"
"uc1.b4463192"	"Kuhns, William"			"m"			1973		1973	1	1		"New York|W. Morrow|1973."	"Fiction"		"novel"	"The reunion; a novel"
"osu.32435058055286"	"Russell, Philip"			"m"	"us"	"1951-"	1998		1998	2	2		"Kansas City, MO|BkMk Pres"	"Fiction"		"novel"	"Body and blood : a novel of linked stories"
"uiuo.ark+=13960=t02z1mj6z"	"Grant, Maria M"			"f"	"uk"		1874		1874	3	3	"v.1"	"London;Chapman and Hall;1"		"823G7674L"	"novel"	"Lescar, the universalist"
"mdp.39015067153810"	"James, Henry"			"m"	"us"	"1843-1916."	1908	1886	1908	1	1	"v.5"	"London;Macmillan and co.,"	"UnknownGenre"		"novel"	"The Princess Casamassima"
"njp.32101063971665"	"D'Annunzio, Gabriele"			"m"	"it"	"1863-1938."	1901		1901	8	8		"New York;R. H. Russell;19"	"UnknownGenre|NotFiction"		"drama"	"Gioconda"
"njp.32101067630903"	"Brougham and Vaux, Henry Brougham"			"m"	"uk"	"1778-1868."	1819		1819	4	4	"v.3"	"London;Ogle, Duncan, and "	"Fiction"		"novel"	"Forman. A tale"
"mdp.39015049639100"	"Sharma, Yojana"			"f"	" "		1999		1999	1	1		"London|Doubleday|1999."	"Fiction"	"India|Fiction|Property|Ca"	"novel"	"The buffalo thief"
"njp.32101065712935"	"Jones, Hannah Maria"			"f"	"uk"	"d. 1854."	1824		1824	1	1		"London;J. Jacques & W. Wr"	"NotFiction"		"novel"	"The forged note; or, Julian and Marianne. A moral tale, founded on recent facts"
"uc1.b4365455"	"Sommer, Scott"			"m"	"us"		1982		1982	2	2		"New York|Random House|c19"	"Fiction"		"novel"	"Last resort : a novel"
"njp.32101067178937"	"Trollope, Anthony"			"m"	"uk"	"1815-1882."	1860		1860	1	1		"New York;Harper;1860."	"Fiction"		"novel"	"Castle Richmond : a novel"
"njp.32101007891326"	"Taylor, Jane"			"f"	"uk"	"1783-1824."	1815		1815	1	1		"London;Printed for Taylor"	"Juvenile audience|Fiction"	"Pride and vanity|Juvenile"	"juvenile"	"Display : a tale"
"uc1.32106014494055"	"Tetu, Randeane, 1949-"						1991		1991	1	1		"Watsonville, Calif.|Papie"	"Fiction"	"Fiction|Imprints"	"shortstories"	"Merle's & Marilyn's mink ranch and other fiction"
"uc1.$b56602"	"Gelfan, Lewis David"			"m"	"us"		1950		1950	1	1		"Boston|Little, Brown|1950"	"NotFiction"		"novel"	"The embroidered city"
"uiuo.ark+=13960=t8tb1rt9g"	"Price, Eleanor C"			"f"	"uk"	"1847-1933."	1885		1885	3	3	"v.3"	"London;Chatto & Windus;18"			"novel"	"Gerald"
"njp.32101067626703"	"Jr., Alger, Horatio"			"m"	"us"	"1832-1899."	1909		1899	1	1		"New York;New York Book Co"	"Fiction"		"juvenile"	"Joe's luck, or, always wide awake"
"uiuo.ark+=13960=t71v63h97"	"Pardoe, Julia"			"f"	"uk"	"1806-1862."	1839		1839	3	3	"v.3"	"London;H. Colburn;1839."			"novel"	"The romance of the harem"
"uc2.ark+=13960=t1gh9cw5m"	"Phillips, Waldorf Henry"			"m"	"us"	"d. 1915."	1874		1874	2	2		"Philadelphia;Claxton, Rem"			"novel"	"The world to blame"
"mdp.39015068802589"	"Faqir, Fadia"			"f"	"uk"	"1956-"	2007		2007	1	1		"London|Doubleday|2007."	"Novel"	"Honor killings|England|Fi"	"novel"	"My name is Salma"
"uc1.$b87216"	"Dark, Eleanor"			"f"	"au"	"1901-"	1941		1941	2	2		"New York|The Macmillan Co"	"Fiction|NotFiction"	"Fiction|Phillip, Arthur|F"	"novel"	"The timeless land"
"nyp.33433069252397"	"Green, Nelson Winch"			"m"	"us"		1859		1859	1	1		"New York;H. Dayton;Indian"	"NotFiction"	"Mormon Church|Smith, Mary"	"nonfic"	"Fifteen years among the Mormons: being the narrative of Mrs. Mary Ettie V. Smith, late of Great Salt Lake City: a sister of one of the Mormon high priests"
"nyp.33433076074990"	"Williams, Anna Vernon Dorsey"			"f"			1890		1890	1	1		"New York;J.W. Lovell Comp"	"Fiction"		"novel"	"Betty; a last century love story"
"uiuo.ark+=13960=t2b85hw0z"	"Ashe, Thomas"			"m"	"ir"	"1770-1835."	1811		1811	7	7	"v.2"	"London;Printed and publis"	"Fiction"	"Queen, consort of George "	"novel"	"The spirit of ""The book;"" or, Memoirs of Caroline Princess of Hasburgh"
"inu.30000100497357"	"Pope, Dudley"			"m"	"uk"	"1925-1997."	2002	1986	1986	1	1		"Ithaca, N.Y.|McBooks Pres"	"Sea stories|War stories|F"	"Trafalgar, Battle of, 180"	"novel"	"Ramage at Trafalgar"
"nnc1.1002249626"	"Warman, Cy"			"m"	"us"	"1855-1914."	1897		1897	2	2		"New York;C. Scribner's so"	"Fiction"	"American fiction"	"shortstories"	"The express messenger, and other tales of the rail"
"uc1.b3546952"	"Butler, Samuel"			"m"	"uk"	"1835-1902."	1923		1902	1	1	"v. 13"	"London|J. Cape|New York|E"	"NotFiction"		"novel"	"The Shrewsbury edition of the works of Samuel Butler"
"uc1.$b783908"	"Lysaght, Sidney Royse"			"m"	"uk"	"d. 1941."	1925		1925	1	1		"New York|The Macmillan co"	"NotFiction"		"novel"	"My tower in Desmond"
"nyp.33433074815105"	"Brown, Bob"			"m"	"us"	"1886-1959."	1913		1913	1	1		"New York;E.J. Clode;c1913"	"Fiction"		"novel"	"What happened to Mary : a novelization from the play and the stories appearing in the Ladies' world"
"mdp.39015045679860"	"Rawet, Samuel"			"m"	"br"	"1929-1984."	1998	1984	1998	1	1		"Albuquerque|University of"	"Fiction"	"Rawet, Samuel|Translation"	"shortstories"	"The prophet & other stories"
"mdp.39015024894282"	"Dhaḷa, Rameśa Candra"						1989		1989	1	1		"Calcutta, India|Writers W"	"Fiction"		"shortstories"	"Two kilos of rice & other stories"
"uiuo.ark+=13960=t9f47xn9c"	"Banks, G. Linnaeus (George Linnaeus), Mrs"	"Banks, Isabella"		"f"	"uk"	"1821-1897."	1884		1884	3	3	"v.1"	"London;F.V. White;1884."			"shortstories"	"Sybilla and other stories"
"mdp.39015029232769"	"Cleary, Jon"			"m"	"au"	"1917-2010."	1992		1991	2	2		"London|HarperCollins|1992"	"Fiction|Detective and mys"	"Fiction|Malone, Scobie (F"	"novel"	"Dark summer"
"mdp.39015016446083"	"Childs, Marquis W. (Marquis William)"			"m"	"us"	"1903-1990."	1967		1967	2	2		"New York|Harper & Row|196"	"Fiction"		"novel"	"Taint of innocence"
"mdp.39015063992641"	"Misses. Cuthbertson"			"f"	"uk"		1822		1822	4	4	"v.2"	"London;Printed for Baldwi"	"Fiction"		"novel"	"Romance of the Pyrenees"
"uc2.ark+=13960=t2794284g"	"Nicholas, Anna"			"f"	"us"		1913		1913	2	2		"Indianapolis;The Bobbs-Me"			"novel"	"The making of Thomas Barton"
"uc2.ark+=13960=t3hx16445"	"Stephens, Robert Neilson"			"m"	"us"	"1867-1906."	1899		1899	3	3		"Boston;L.C. Page and Comp"		"Great Britain|Fiction|His"	"novel"	"A gentleman player;"
"nyp.33433082173323"	"Arthur, T. S. (Timothy Shay)"			"m"	"us"	"1809-1885."	1851		1851	4	4		"Philadelphia;Lippincott, "	"Fiction|NotFiction"	"American fiction"	"shortstories"	"Words for the wise"
"njp.32101067707255"	"Blackmore, R. D. (Richard Dooddridge)"			"m"	"uk"	"1825-1900."	1875		1875	1	1	"vol.1-2"	"Leipzig;Bernhard Tauchnit"	"NotFiction"		"novel"	"Alice Lorraine : a tale of the South Downs"
"uc2.ark+=13960=t9t14xh4d"	"Castle, Agnes"			"f"	"ir"	"d. 1922."	1905		1905	2	2		"New York;F. A. Stokes com"			"novel"	"The heart of Lady Anne"
"inu.30000020693762"	"Howitt, William"			"m"	"uk"	"1792-1879."	1848		1848	3	3	"v.2"	"London;H. Colburn;1848."	"NotFiction"	"England|Country life"	"shortstories"	"The hall and the hamlet, or, Scenes and characters of country life"
"hvd.hw28p3"	"Irving, Washington"			"m"	"us"	"1783-1859."	1880		1859	1	1	"v.17"	"New York|G. P. Putnam's s"	"NotFiction"		"novel"	"Irving's works"
"mdp.39015063522307"	"King, Rufus"			"m"	"us"	"1893-1966."	1945		1945	1	1		"Garden City, New York|Pub"	"Fiction"		"novel"	"The deadly dove"
"nyp.33433074902408"	"Molloy, J. Fitzgerald (Joseph Fitzgerald)"			"m"	"ir"	"1858-1908."	1887		1887	3	3	"v. 3"	"London;Ward & Downey;1887"	"Fiction"	"Irish fiction"	"novel"	"A modern magician. A romance"
"uc1.32106008763432"	"Edgeworth, Maria"			"f"	"ir"	"1767-1849."	1832	1814	1832	1	1	"v.15"	"London;Baldwin and Cradoc"	"NotFiction"		"novel"	"Patronage"
"mdp.39015031693701"	"Williams-Ellis, Clough, Sir"					"1883-"	1946		1946	2	2		"London|The Architectural "	"Bibliographies|NotFiction"	"Architecture"	"nonfic"	"The adventure of building : being something about architecture and planning for intelligent young citizens and their backward elders"
"mdp.39015066897003"	"Reynolds, Alastair"			"m"	"uk"	"1966-"	2006		2006	1	1		"London|Gollancz|2006."	"Fiction"	"Technology and civilizati"	"shortstories"	"Galactic North"
"njp.32101068163946"							1802		1802	1	1		"Cork;Connor;1802."	"Fiction"		"novel"	"The monk of the grotto; or, Eugenio and Virginia; a tale"
"njp.32101074760438"	"Chambers, Robert W. (Robert William)"					"1865-1933."	1902		1902	1	1		"New York;and London;Harpe"	"Juvenile audience|Fiction"	"Arts and Crafts"	"juvenile"	"Outdoorland, a story for children"
"uc2.ark+=13960=t7wm18884"	"Bourdillon, Francis William"			"m"	"uk"	"1852-1921."	1921		1921	1	1		"London;A. Moring;1921."			"novel"	"Gerard & Isabel"
"wu.89006966048"	"Spencer, Thomas E. (Thomas Edward)"			"m"	"au"	"1845-1910."	1906		1906	1	1		"Sydney;N.S.W. Bookstall C"	"Fiction"		"shortstories"	"The surprising adventures of Mrs. Bridget McSweeney"
"yale.39002005021796"							1823		1823	2	2		"London;J. Murray;1823."	"NotFiction"	"Revolution, 1789-1799|His"	"nonfic"	"Royal memoirs on the French revolution: Containing, I. A narrative of the journey of Louis XVI. and his family to Varennes, by Madame Royale, duchess of Angoulême. II. A narrative of a journey to Bruxelles and Coblentz in 1791, by Monsieur, now Louis XVIII. III. Private memoirs of what passed in the Temple, from the imprisonment of the royal family to the death of the Dauphin, by Madame Royale, duchess of Angoulême"
"osu.32435052543055"	"Barretto, Larry"			"m"	"us"	"1890-1971."	1933		1933	1	1		"New York|Caxton House|193"	"NotFiction"		"novel"	"Three roads from paradise"
"uc1.$b312643"	"Thayer, Tiffany"			"m"	"us"	"1902-1959."	1931		1931	1	1		"New York|A. & C. Boni|193"	"Fiction"		"novel"	"The Greek"
"mdp.39015012339498"	"Stephens, John L"					"1805-1852."	1839		1839	1	1		"Edinburgh;W. and R. Chamb"	"UnknownGenre"	"Description and travel"	"nonfic"	"Incidents of travel in Greece, Turkey, Russia and Poland"
"uiuo.ark+=13960=t4wh36k87"							1857		1857	1	1	"v.3"	"London;Hurst and Blackett"			"novel"	"The second wife"
"inu.32000000323073"	"Earl of Beaconsfield, Disraeli, Benjamin"			"m"	"uk"	"1804-1881."	1849	1844	1849	3	1	"v.8"	"New York;Alfred A. Knopf;"	"Fiction|NotFiction"		"novel"	"Coningsby : or the new generation"
"mdp.39015037351007"	"Boyle, Alistair"			"m"	"us"	"b. 1952."	1995		1995	1	1		"Santa Barbara|Allen A. Kn"	"Fiction|Detective and mys"	"Private investigators|Fic"	"novel"	"The missing link : a Gil Yates private investigator novel"
"mdp.39015027228280"	"Southall, Ivan Francis"			"m"	"au"	"1921-"	1963	1962	1962	1	1		"New York|St. Martin's Pre"	"Fiction"		"juvenile"	"Hills End"
"pst.000050615414"	"Itule, Bruce D"			"m"	"us"	"1947-"	2003		2003	1	1		"Mesa, AZ|Thunder Mountain"	"Fiction"	"Fiction|Mission San Xavie"	"novel"	"The gold of San Xavier"
"uc1.b4446963"	"Nasnaga"					"1941-"	1975		1975	1	1		"New York|Harper & Row|197"	"Fiction"		"novel"	"Indians' summer : a novel"
"inu.30000085374894"	"Frederick, Michael"			"m"			1999		1999	1	1		"Tempe, AZ|M. Frederick|c1"	"Fiction"		"novel"	"The paper man : a novel"
"uva.x004385162"	"Griffith, Susan M"			"f"		"b. 1851."	1899		1899	1	1		"Richmond;Presbyterian Com"	"NotFiction"		"novel"	"The ladder of promise"
"mdp.39015050694564"	"Maugham, W. Somerset, (William Somerset)"			"m"	"uk"	"1874-1965."	1925		1925	7	4		"Harmondsworth, Middlesex,"	"Fiction|NotFiction"		"novel"	"The painted veil"
"uiuo.ark+=13960=t4bp0pp3k"	"Reeve, Sophia"			"f"	"uk"		1807		1807	3	3	"v.2"	"London;Printed for the Au"			"novel"	"The mysterious wanderer"
"nyp.33433011493966"	"Ogle, Nathaniel"						1825		1825	2	2		"London;Printed for G. Whi"	"NotFiction"	"Monkeys|Anecdotes"	"nonfic"	"Memoirs of monkeys, &c. &c"
"uc1.b3326031"	"Skene, Felicia"		"Moir, Erskine"	"f"	"uk"	"1821-1899."	1849		1849	1	1		"London;Francis & John Riv"	"Fiction"		"novel"	"Use and abuse : a tale"
"uc2.ark+=13960=t08w38973"	"Rush, Caroline E"			"f"	"us"		1850		1850	2	2		"Philadelphia;Crissy & Mar"			"novel"	"Way-marks in the life of a wanderer"
"uc1.b278741"	"Genlis, Stéphanie Félicité"			"f"	"fr"	"1746-1830."	1819		1819	4	4	"v.4"	"London;H. Colburn;1819."			"novel"	"The new aera; or, Adventures of Julien Delmour: related by himself"
"mdp.39015048416450"	"Neville, Kris"			"m"	"us"	"1925-1980."	1984		1980	1	1		"Carbondale|Southern Illin"	"Bibliographies|Fiction"	"Science fiction, American"	"shortstories"	"The science fiction of Kris Neville"
"nyp.33433074843347"	"Cochran, M. A"						1896		1896	1	1		"Cincinnati;Robert Clarke "	"Fiction"	"Fiction"	"novel"	"Posie; or, From reveille to retreat. An army story"
"uc1.$b136780"	"Skouen, Arne"			"m"	"no"	"1913-"	1948		1948	2	2		"New York|A. A. Knopf|1948"	"NotFiction"		"novel"	"Stokers' mess;"
"wu.89098987142"	"Sullivan, Alan"			"m"	"ca"	"1868-1947."	1944		1944	1	1		"Toronto|The Ryerson Press"	"Fiction|Biography"	"1st cent|Fiction|Pilate, "	"novel"	"""And from that day."""
"mdp.39015034243983"	"Rivera, Beatriz"			"f"		"1957-"	1995		1995	1	1		"Houston, Tex.|Arte Públic"	"Fiction"		"shortstories"	"African passions and other stories"
"uiuo.ark+=13960=t3dz0kv1q"							1815		1815	1	1	"v.3"	"London;Black, Parry, and "			"novel"	"The curse of Ulrica; or The white cross knights of Riddarholmen"
"uiuo.ark+=13960=t8df78w8p"	"Maughan, Janet"			"f"	"uk"		1866		1866	3	3	"v.3"	"London;Tinsley;1866."			"novel"	"The man of mark"
"mdp.39015030073806"	"Andersen Nexø, Martin"			"m"	"da"	"1869-1954."	1933		1933	2	2		"New York|P. Smith|1933."	"UnknownGenre"		"novel"	"In God's land"
"mdp.39015028364696"	"Flores, Angel"					"1900-1994"	1942		1942	2	2		"Boston|Houghton Mifflin c"	"NotFiction"	"English fiction|Spanish A"	"shortstories"	"Fiesta in November; stories from Latin America, selected and edited by Angel Flores and Dudley Poore, with an introduction by Katherine Anne Porter"
"uc1.b3326165"	"Moreland, Olivia"			"f"			1819		1819	3	3	"v. 2"	"London;Printed at the Min"	"Fiction"		"novel"	"The charms of dandyism, or, Living in style"
"nyp.33433069336737"	"Nicholson, Asenath"					"1792-1855"	1847		1847	2	2		"New York;Baker and Scribn"	"NotFiction"	"Poor|Ireland|Description "	"nonfic"	"Ireland's welcome to the stranger; or An excursion through Ireland, in 1844 & 1845, for the purpose of personally investigating the condition of the poor"
"nyp.33433082524962"	"Leslie, Madeline"			"f"	"us"	"1815-1893."	1880		1880	1	1		"Chicago, Ill.;H.A. Sumner"	"Juvenile audience|Fiction"		"juvenile"	"Bertie and the carpenters, or, The way to be happy"
"nyp.33433082529953"	"Emerson, Alice B"	"corporation"		"u"	"us"		1917		1917	1	1		"New York;Cupples & Leon C"	"Juvenile audience|Fiction"		"juvenile"	"Ruth Fielding at college : or, The missing examination papers"
"uc2.ark+=13960=t4th8d47p"	"Longfellow, Henry Wadsworth"			"m"	"us"	"1807-1882."	1886	1833	1882	1	1	"v.08"	"New York;Houghton Mifflin"			"novel"	"Hyperion: A Romance"
"nyp.33433081996336"	"Scott, Walter, Sir"			"m"	"uk"	"1771-1832."	1846	1820	1832	1	1	"v. 17"	"Edinburgh;R. Cadell;1846."	"Fiction"		"novel"	"Ivanhoe"
"nyp.33433075762306"	"Wood, Ellen"			"f"	"uk"	"1814-1887."	1881		1881	1	1		"Leipzig;B. Tauchnitz;1881"	"Fiction"	"English fiction"	"shortstories"	"Anne, and other tales"
"uc2.ark+=13960=t6xw4dp26"	"James, G. P. R. (George Payne Rainsford)"			"m"	"uk"	"1801?-1860."	1844	1838	1844	1	1	"v.08"	"London;Smith, Elder and C"			"novel"	"The Robber"
"uc2.ark+=13960=fk1cj87m5q"	"Bacheller, Irving Addison"			"m"	"us"	"1859-1950."	1911	1910	1911	5	5		"New York;Harper & Brother"			"novel"	"Keeping up with Lizzie"
"nyp.33433074929849"	"Francis, M. E"	"Blundell, Mary Elizabeth"		"f"	"ir"	"1859-1930"	1894	1894	1894	1	1		"Boston;Houghton, Mifflin "	"NotFiction"		"novel"	"The story of Dan"
"osu.32435058030768"	"Owen, Frank"			"m"	"us"	"b. 1893."	1946		1946	1	1		"New York|Grosset & Dunlap"	"NotFiction"	"Children's stories"	"juvenile"	"Teen-age companion"
"njp.32101071988149"	"Morris, Charles"					"1833-1922."	1893		1893	2	2	"v.1"	"Philadelphia;J. B. Lippin"	"NotFiction"	"English drama|Stories, pl"	"drama"	"Every man in his humor, by B. Jonson.  Philaster, or Love lies bleeding, by Beaumont and Fletcher.  A new way to pay old debts, by P. Massinger.  Venice preserved, by T. Otway.  The busybody, by S. Centlivre.  The beaux stratagem, by G. Farquhar.  The belle's stratagem, by H. Cowley"
